"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000265763",3.06581642303688,-0.108423461452617,1.02296355501841,-0.105989564262302,0.915590632058565,0.943304770029999,"ZNF488","118738","zinc finger protein 488"
"ENSG00000139725",13.5807935960086,0.0502046641795153,0.478130889834321,0.105001925721452,0.916374280664003,0.944032347577555,"RHOF","54509","ras homolog family member F, filopodia associated"
"ENSG00000165181",1.87125548909361,-0.133130100403396,1.26865385856692,-0.104938080237095,0.916424942108297,0.944032347577555,"SHOC1","158401","shortage in chiasmata 1"
"ENSG00000184205",498.500842579712,0.0090709946596486,0.0866659272965156,0.104666215923744,0.916640670461693,0.944149087135497,"TSPYL2","64061","TSPY like 2"
"ENSG00000011132",192.8195658478,-0.0135877969735295,0.129860492256547,-0.104633801531308,0.916666392171382,0.944149087135497,"APBA3","9546","amyloid beta precursor protein binding family A member 3"
"ENSG00000026297",97.6977151797728,0.0204994909662247,0.196519758228663,0.104312620527307,0.916921262820168,0.944345602476844,"RNASET2","8635","ribonuclease T2"
"ENSG00000198858",882.86684677894,0.00700542268275333,0.0676206332304956,0.103598892055244,0.917487666945348,0.944862919114006,"R3HDM4","91300","R3H domain containing 4"
"ENSG00000108515",19.9327773990967,-0.0406671662687935,0.393128338844005,-0.103445013372415,0.917609788239739,0.944922656447545,"ENO3","2027","enolase 3"
"ENSG00000178502",63.3357325037627,0.0233914879616916,0.228003859905555,0.102592508615341,0.918286388725387,0.945553328934169,"KLHL11","55175","kelch like family member 11"
"ENSG00000159374",0.927651349614149,-0.188471619459441,1.84410069176211,-0.102202455810235,0.918595978510258,0.945739960271336,"M1AP","130951","meiosis 1 associated protein"
"ENSG00000278195",0.927651349614149,-0.188471619459441,1.84410069176211,-0.102202455810235,0.918595978510258,0.945739960271336,"SSTR3","6753","somatostatin receptor 3"
"ENSG00000124313",344.298307806107,-0.0102677264868476,0.100656739793419,-0.102007342060952,0.918750847364752,0.945833332527362,"IQSEC2","23096","IQ motif and Sec7 domain ArfGEF 2"
"ENSG00000203812",2.26509674684562,-0.120479975284737,1.18820127793833,-0.101396941344638,0.919235364415253,0.946245881991146,NA,NA,NA
"ENSG00000151687",13.011454787456,-0.0510338298890382,0.503586615130973,-0.101340719462461,0.919279993102811,0.946245881991146,"ANKAR","150709","ankyrin and armadillo repeat containing"
"ENSG00000176153",1.61930803913746,-0.148734777549068,1.47268125141603,-0.1009959062126,0.919553709929957,0.946461525033012,"GPX2","2877","glutathione peroxidase 2"
"ENSG00000179057",1.74870579716396,0.131548046035443,1.30874334699072,0.100514777276935,0.919935651679955,0.94678852195944,"IGSF22","283284","immunoglobulin superfamily member 22"
"ENSG00000186654",168.449685228367,-0.0142388082683233,0.141796765937514,-0.100417017089078,0.920013260366874,0.946802278562041,"PRR5","55615","proline rich 5"
"ENSG00000185238",184.504853057627,0.0140916798105856,0.14053825146219,0.100269354883619,0.920130486114018,0.946856801029773,"PRMT3","10196","protein arginine methyltransferase 3"
"ENSG00000169621",66.3179823420855,-0.0224035157463956,0.224736092483327,-0.0996881074990553,0.920591942348978,0.947097353387076,"APLF","200558","aprataxin and PNKP like factor"
"ENSG00000184530",1.55025948279686,0.139619267778903,1.40074497910381,0.0996750085573974,0.920602341996135,0.947097353387076,"C6orf58","352999","chromosome 6 open reading frame 58"
"ENSG00000107859",0.958616804840788,-0.18193141166142,1.827146641425,-0.0995713247840524,0.920684660168141,0.947097353387076,"PITX3","5309","paired like homeodomain 3"
"ENSG00000139914",0.958616804840788,-0.18193141166142,1.827146641425,-0.0995713247840524,0.920684660168141,0.947097353387076,"FITM1","161247","fat storage inducing transmembrane protein 1"
"ENSG00000160633",1027.090534958,-0.00720784034444557,0.0724227201952799,-0.0995245735731885,0.920721777866716,0.947097353387076,"SAFB","6294","scaffold attachment factor B"
"ENSG00000175066",315.553530776079,0.0108358092909259,0.1089143722037,0.09948925079107,0.920749822182794,0.947097353387076,"GK5","256356","glycerol kinase 5"
"ENSG00000111452",1.32149260736616,-0.153606520133203,1.54851166171405,-0.0991962307621087,0.920982467515966,0.947111921892544,"ADGRD1","283383","adhesion G protein-coupled receptor D1"
"ENSG00000112357",73.6639228780018,0.0217300266929268,0.219100907704593,0.0991781682722407,0.920996808579558,0.947111921892544,"PEX7","5191","peroxisomal biogenesis factor 7"
"ENSG00000182810",109.031291862265,-0.0173754008130908,0.175400556861509,-0.0990612636812202,0.921089627864354,0.947111921892544,"DDX28","55794","DEAD-box helicase 28"
"ENSG00000117013",0.646909298694031,-0.215429787385491,2.17637118616832,-0.0989857744646823,0.921149564961848,0.947111921892544,"KCNQ4","9132","potassium voltage-gated channel subfamily Q member 4"
"ENSG00000228727",0.646909298694031,-0.215429787385491,2.17637118616832,-0.0989857744646823,0.921149564961848,0.947111921892544,"SAPCD1","401251","suppressor APC domain containing 1"
"ENSG00000131771",0.646909298694031,-0.215429787385491,2.17637118616832,-0.0989857744646823,0.921149564961848,0.947111921892544,"PPP1R1B","84152","protein phosphatase 1 regulatory inhibitor subunit 1B"
"ENSG00000147804",39.6904096285214,-0.0281913306016567,0.285153135687007,-0.0988638281453104,0.92124638912005,0.947113842390705,"SLC39A4","55630","solute carrier family 39 member 4"
"ENSG00000235034",3.89984130199229,-0.0883703662907047,0.894975716617954,-0.0987405184854061,0.921344296943971,0.947113842390705,"C19orf81","342918","chromosome 19 open reading frame 81"
"ENSG00000265190",1.50222064671903,0.139108497321839,1.40974493743508,0.0986763588418597,0.921395240148582,0.947113842390705,"ANXA8","653145","annexin A8"
"ENSG00000148200",6.12984726013875,0.0761921236789853,0.772272185073904,0.0986596761499236,0.921408486375215,0.947113842390705,"NR6A1","2649","nuclear receptor subfamily 6 group A member 1"
"ENSG00000267127",2.02613461140176,-0.126112146666806,1.28163976906597,-0.0983990585425685,0.92161542222763,0.947220197065843,NA,NA,NA
"ENSG00000164048",99.990226657823,0.017662329707582,0.179554559143065,0.0983674811259403,0.921640495720192,0.947220197065843,"ZNF589","51385","zinc finger protein 589"
"ENSG00000197106",46.3617056162472,-0.0254614254725006,0.259890293395316,-0.097969897759019,0.921956196458831,0.947382643985347,"SLC6A17","388662","solute carrier family 6 member 17"
"ENSG00000158089",0.598870462616203,-0.227722233739303,2.32738655407996,-0.0978446117341789,0.922055682272074,0.947382643985347,"GALNT14","79623","polypeptide N-acetylgalactosaminyltransferase 14"
"ENSG00000170837",0.598870462616203,-0.227722233739303,2.32738655407996,-0.0978446117341789,0.922055682272074,0.947382643985347,"GPR27","2850","G protein-coupled receptor 27"
"ENSG00000254732",0.598870462616203,-0.227722233739303,2.32738655407996,-0.0978446117341789,0.922055682272074,0.947382643985347,NA,NA,NA
"ENSG00000164946",0.845779463709015,0.19874436099312,2.03826926227956,0.0975064309073907,0.922324227442373,0.947592503593287,"FREM1","158326","FRAS1 related extracellular matrix 1"
"ENSG00000006576",1706.15293744368,0.00568220554686373,0.0583682718364706,0.0973509300186833,0.922447711729624,0.94761261260308,"PHTF2","57157","putative homeodomain transcription factor 2"
"ENSG00000115718",2.25337552673284,-0.112114455234631,1.15202045604954,-0.0973198476171932,0.9224723946951,0.94761261260308,"PROC","5624","protein C, inactivator of coagulation factors Va and VIIIa"
"ENSG00000174567",0.839196573211924,0.383789413447799,3.94752682107543,0.0972227500517003,0.922549501697365,0.947625770561456,"GOLT1A","127845","golgi transport 1A"
"ENSG00000164074",83.6904442845821,0.0199239486119376,0.205330858640914,0.0970333867194357,0.92269988077308,0.947714185158105,"ABHD18","80167","abhydrolase domain containing 18"
"ENSG00000025772",1332.03491292888,-0.00589792990685616,0.0609975892228667,-0.0966911968488938,0.922971630970036,0.947896486117075,"TOMM34","10953","translocase of outer mitochondrial membrane 34"
"ENSG00000182575",2.69212616026189,-0.105307758978032,1.08960196130829,-0.0966479161358971,0.923006003003538,0.947896486117075,"NXPH3","11248","neurexophilin 3"
"ENSG00000166337",559.809322485683,-0.00801039794776723,0.0830534873491781,-0.0964486646308959,0.923164243456521,0.947992936180477,"TAF10","6881","TATA-box binding protein associated factor 10"
"ENSG00000172456",76.8591309600838,-0.0199464700746822,0.207308228722974,-0.0962164898014574,0.923348634608175,0.948116224960307,"FGGY","55277","FGGY carbohydrate kinase domain containing"
"ENSG00000188981",1.42321635541456,0.137334561247058,1.43948674442335,0.0954052281336382,0.92399296357277,0.948695216906557,"MSANTD1","345222","Myb/SANT DNA binding domain containing 1"
"ENSG00000151461",845.994513601139,-0.00648741779195537,0.0680419076703043,-0.0953444430657357,0.924041242956549,0.948695216906557,"UPF2","26019","UPF2 regulator of nonsense mediated mRNA decay"
"ENSG00000187627",1.17986066527041,0.154436178311282,1.62828267800381,0.0948460487835028,0.924437110068622,0.949035534145399,"RGPD1","400966","RANBP2 like and GRIP domain containing 1"
"ENSG00000102003",3.14581136983369,-0.0991193552973727,1.04608124085678,-0.0947530186242423,0.924511004605911,0.949045287029457,"SYP","6855","synaptophysin"
"ENSG00000158714",0.797740627631187,0.197879473258057,2.09342837174779,0.0945241193482287,0.92469282375012,0.94916504762481,"SLAMF8","56833","SLAM family member 8"
"ENSG00000187187",33.343309746893,0.0285890390397597,0.302972529441438,0.0943618191803285,0.924821744312357,0.94916504762481,"ZNF546","339327","zinc finger protein 546"
"ENSG00000149294",0.725913589998498,-0.198501603333158,2.10448354865328,-0.0943231908180914,0.924852428429776,0.94916504762481,"NCAM1","4684","neural cell adhesion molecule 1"
"ENSG00000011052",0.96174626514157,-0.172101087492604,1.82538967473052,-0.094281834654297,0.924885279477534,0.94916504762481,"NME1-NME2","654364","NME1-NME2 readthrough"
"ENSG00000075073",4.66646937255578,0.0768424239918146,0.81579841917515,0.0941929062200313,0.924955919737958,0.949171448621225,"TACR2","6865","tachykinin receptor 2"
"ENSG00000166278",1.91752884002252,0.125960940707249,1.33993694521405,0.0940051255076985,0.925105085202753,0.949258424125752,"C2","717","complement C2"
"ENSG00000163430",28868.6108840068,0.00338706447274174,0.0361200897601806,0.0937723160498813,0.92529002335196,0.949382091629155,"FSTL1","11167","follistatin like 1"
"ENSG00000002822",558.870021632457,0.00760126406284253,0.0812977610800129,0.0934990578075256,0.925507098177898,0.94953871304879,"MAD1L1","8379","mitotic arrest deficient 1 like 1"
"ENSG00000184924",131.824394816679,0.0148470936596733,0.159424786505407,0.0931291424948516,0.925800965675064,0.94977409384095,"PTRHD1","391356","peptidyl-tRNA hydrolase domain containing 1"
"ENSG00000168939",38.375205119339,-0.0286320925732575,0.307816246140998,-0.093016833686362,0.925890187854055,0.949799511978357,"SPRY3","10251","sprouty RTK signaling antagonist 3"
"ENSG00000131981",2027.20405251837,-0.00495043622074254,0.0533103148467566,-0.0928607575283101,0.926014181945799,0.949809926391213,"LGALS3","3958","galectin 3"
"ENSG00000006432",32.4283964685084,-0.0293371261056902,0.315990449438433,-0.0928418126491705,0.92602923275311,0.949809926391213,"MAP3K9","4293","mitogen-activated protein kinase kinase kinase 9"
"ENSG00000133083",1.30664192695259,-0.142012021583804,1.53705081575748,-0.0923925351900731,0.926386170116768,0.95007886349565,"DCLK1","9201","doublecortin like kinase 1"
"ENSG00000155158",217.879569070894,-0.0117195012773009,0.126903794753463,-0.092349494355692,0.926420365537793,0.95007886349565,"TTC39B","158219","tetratricopeptide repeat domain 39B"
"ENSG00000092529",1.0097851012194,-0.167388099473356,1.81952048128664,-0.091995721507345,0.926701438920368,0.950266644789385,"CAPN3","825","calpain 3"
"ENSG00000135821",1257.34118966584,0.00579181503638796,0.062984140444319,0.0919567210972451,0.926732425400857,0.950266644789385,"GLUL","2752","glutamate-ammonia ligase"
"ENSG00000149577",926.600183042245,-0.00639059777766956,0.0696611235309426,-0.0917383678836437,0.926905912745842,0.950378415336595,"SIDT2","51092","SID1 transmembrane family member 2"
"ENSG00000163624",2.17573521058024,0.108396672440054,1.19230109888866,0.0909138409258287,0.927561052270707,0.950983985277613,"CDS1","1040","CDP-diacylglycerol synthase 1"
"ENSG00000158113",4.44005381786963,-0.075747832535846,0.834467763463396,-0.090773827165546,0.927672307069014,0.951024135467086,"LRRC43","254050","leucine rich repeat containing 43"
"ENSG00000120729",1.10085637396595,0.151682310080556,1.6723123817646,0.0907021389870374,0.927729270973694,0.951024135467086,"MYOT","9499","myotilin"
"ENSG00000047634",161.83556571057,0.0127635685031375,0.141296253197406,0.0903319671563085,0.928023417866646,0.95125950288765,"SCML1","6322","Scm polycomb group protein like 1"
"ENSG00000146094",42.1492999866402,0.0257100311244393,0.285065284801713,0.0901899757535289,0.928136250052844,0.95130899598573,"DOK3","79930","docking protein 3"
"ENSG00000179029",52.40536802151,-0.0218708449500142,0.243442996345794,-0.0898396966776905,0.928414602332146,0.951481168529107,"TMEM107","84314","transmembrane protein 107"
"ENSG00000178573",3.69079766839792,0.084192703547666,0.937389807309642,0.089816107334582,0.928433348121665,0.951481168529107,"MAF","4094","MAF bZIP transcription factor"
"ENSG00000267281",3.14119677161823,0.0911722038003209,1.02222526248957,0.0891899341034447,0.928930964918058,0.951917555553888,"ATF7-NPFF","114108587","ATF7-NPFF readthrough"
"ENSG00000127481",5704.54103267849,0.00380478191798253,0.0426938804905566,0.0891177347728817,0.928988343162679,0.951917555553888,"UBR4","23352","ubiquitin protein ligase E3 component n-recognin 4"
"ENSG00000138459",458.414460508441,-0.00818340666614232,0.0920382070557215,-0.0889131473539891,0.929150934859645,0.952017969824906,"SLC35A5","55032","solute carrier family 35 member A5"
"ENSG00000266967",6.65410063062312,-0.0619576269016832,0.701843802423986,-0.0882783700414504,0.9296554300342,0.952468663736116,"AARSD1","80755","alanyl-tRNA synthetase domain containing 1"
"ENSG00000279232",3.92880119780367,0.0771253854507022,0.87575231615693,0.0880675780443859,0.929822965197636,0.95257409016285,NA,NA,NA
"ENSG00000196581",2.51926689723939,-0.10207320756612,1.16098430901527,-0.0879195410080065,0.929940625267293,0.9526284100361,"AJAP1","55966","adherens junctions associated protein 1"
"ENSG00000175387",1041.4949848821,0.00578890977203031,0.0660717878500972,0.0876154552554884,0.930182317903106,0.952809772119542,"SMAD2","4087","SMAD family member 2"
"ENSG00000249884",1.54560406239645,-0.127950809505997,1.46286822610806,-0.0874657110069365,0.930301339599465,0.95286546271575,"RNF103-CHMP3","100526767","RNF103-CHMP3 readthrough"
"ENSG00000167995",33.8616248567717,-0.0263354031055069,0.301893673906229,-0.0872340343033718,0.930485486999804,0.952987846240661,"BEST1","7439","bestrophin 1"
"ENSG00000130208",2.20846615095579,-0.10546137574788,1.2136770162961,-0.086894103070129,0.930755686860113,0.953137795389216,"APOC1","341","apolipoprotein C1"
"ENSG00000185482",4.90625686864456,-0.071243301259663,0.819952410839626,-0.0868871172495369,0.930761239736844,0.953137795389216,"STAC3","246329","SH3 and cysteine rich domain 3"
"ENSG00000156735",519.318606137068,-0.00740712917027366,0.0857226263531602,-0.0864080988344636,0.931142009073191,0.953461469444917,"BAG4","9530","BAG cochaperone 4"
"ENSG00000228146",2.2726197618467,-0.0990785916587971,1.15068261256396,-0.0861041877030099,0.931383594684956,0.953526504223154,"CASP16P","197350","caspase 16, pseudogene"
"ENSG00000120262",16.1388613601642,0.0372864753002365,0.433327441477305,0.0860468821755646,0.931429148812371,0.953526504223154,"CCDC170","80129","coiled-coil domain containing 170"
"ENSG00000128191",578.472601289224,-0.00681529443770925,0.0792395149162245,-0.0860087854514844,0.93145943332809,0.953526504223154,"DGCR8","54487","DGCR8 microprocessor complex subunit"
"ENSG00000110344",1060.25809825827,0.00538579173909979,0.0626235600791296,0.0860026439297675,0.931464315463479,0.953526504223154,"UBE4A","9354","ubiquitination factor E4A"
"ENSG00000177954",4259.30232542687,0.00358916343551069,0.0424404994656488,0.084569302451677,0.932603804707178,0.954626675494818,"RPS27","6232","ribosomal protein S27"
"ENSG00000163319",123.789632290828,0.0136954200462718,0.162320159964694,0.0843728841152616,0.932759965736973,0.954656488576656,"MRPS18C","51023","mitochondrial ribosomal protein S18C"
"ENSG00000243056",1.02589987603248,-0.146415474773072,1.73540308740035,-0.0843697212688518,0.932762480357161,0.954656488576656,"EIF4EBP3","8637","eukaryotic translation initiation factor 4E binding protein 3"
"ENSG00000260097",6.54618800115445,0.0610620517741154,0.7272525342598,0.0839626524454323,0.933086125907801,0.954921416820302,"SPDYE6","729597","speedy/RINGO cell cycle regulator family member E6"
"ENSG00000160471",1.27280887712529,0.139703611433116,1.66754894699264,0.0837778175477642,0.933233085037573,0.955005499741963,"COX6B2","125965","cytochrome c oxidase subunit 6B2"
"ENSG00000114670",37.1537638620694,-0.0240848292762671,0.287777601876714,-0.0836925081007006,0.933300913917217,0.955008600243834,"NEK11","79858","NIMA related kinase 11"
"ENSG00000184923",3.73541181383402,-0.0748740783000096,0.897994076489352,-0.0833792563451252,0.933549982108523,0.955185392750062,"NUTM2A","728118","NUT family member 2A"
"ENSG00000005884",6978.65834585669,-0.00367057454036956,0.0440580743693458,-0.0833121872190455,0.933603309985388,0.955185392750062,"ITGA3","3675","integrin subunit alpha 3"
"ENSG00000176125",17.2889552505124,0.0352720696311355,0.424097431979833,0.0831697316969673,0.933716579939384,0.955234968426117,"UFSP1","402682","UFM1 specific peptidase 1 (inactive)"
"ENSG00000125492",0.681004214221452,-0.194641294762293,2.34726081327936,-0.0829227385645143,0.933912973545241,0.955320431998072,"BARHL1","56751","BarH like homeobox 1"
"ENSG00000091831",3.02039077340373,-0.0897965395322295,1.0832897888974,-0.082892445264925,0.933937061173666,0.955320431998072,"ESR1","2099","estrogen receptor 1"
"ENSG00000087302",1740.60115622109,-0.00445721189785354,0.0538179908539355,-0.0828201095420046,0.933994578956454,0.955320431998072,"RTRAF","51637","RNA transcription, translation and transport factor"
"ENSG00000038945",10.6456133748472,-0.0458515168684663,0.554602697951827,-0.0826745290598081,0.934110338386993,0.95537253068338,"MSR1","4481","macrophage scavenger receptor 1"
"ENSG00000127366",2.41138410934177,-0.0986495839758213,1.19850474834839,-0.0823105491336319,0.93439976589184,0.955602230914852,"TAS2R5","54429","taste 2 receptor member 5"
"ENSG00000138468",166.209696182775,0.0121337410292151,0.147613962298934,0.0821991418714371,0.934488355825241,0.955626518744963,"SENP7","57337","SUMO specific peptidase 7"
"ENSG00000183798",1.52788578738222,0.115255044795131,1.40450132067248,0.0820611864857105,0.9345980576834,0.955672391184205,"EMILIN3","90187","elastin microfibril interfacer 3"
"ENSG00000121858",1.92146517943411,-0.109641448915321,1.33779366624116,-0.0819569203249288,0.934680970758631,0.955690866313355,"TNFSF10","8743","TNF superfamily member 10"
"ENSG00000133393",632.121080721713,-0.00639580764889705,0.0784573559603975,-0.0815195410373685,0.93502878509591,0.955980175840688,"CEP20","123811","centrosomal protein 20"
"ENSG00000198874",307.443034122629,-0.00898062239649274,0.110528128423413,-0.0812519177207962,0.935241611596499,0.956087820429102,"TYW1","55253","tRNA-yW synthesizing protein 1 homolog"
"ENSG00000180875",460.422581527052,0.00773714051174072,0.0952955174186654,0.0811910226348723,0.935290038846128,0.956087820429102,"GREM2","64388","gremlin 2, DAN family BMP antagonist"
"ENSG00000149243",22.09291410872,-0.0306211897796037,0.377375832006395,-0.081142424030707,0.935328687403093,0.956087820429102,"KLHL35","283212","kelch like family member 35"
"ENSG00000130165",721.593031078914,-0.00607401205588375,0.0750227331943786,-0.0809622869930161,0.935471944627371,0.956110679403212,"ELOF1","84337","elongation factor 1"
"ENSG00000177291",0.901986208950962,-0.150433345987789,1.85832242006714,-0.0809511548498423,0.935480797733364,0.956110679403212,"GJD4","219770","gap junction protein delta 4"
"ENSG00000049089",24.588177065502,0.0291298353963358,0.361021125852295,0.0806873429569152,0.935690602851582,0.9562201983466,"COL9A2","1298","collagen type IX alpha 2 chain"
"ENSG00000164181",0.98099050025543,-0.141545842454683,1.75499240478125,-0.08065325073149,0.935717716145655,0.9562201983466,"ELOVL7","79993","ELOVL fatty acid elongase 7"
"ENSG00000107282",337.643890225105,-0.00808105320179331,0.100501238264376,-0.0804074988661883,0.935913162985493,0.956353615480843,"APBA1","320","amyloid beta precursor protein binding family A member 1"
"ENSG00000156427",3.90955696268981,0.0698538590502669,0.879400552069607,0.0794334946525458,0.936687827921269,0.957016453836499,"FGF18","8817","fibroblast growth factor 18"
"ENSG00000135637",89.7427265252227,0.0156380447548161,0.196881737417375,0.0794286202466027,0.936691704884754,0.957016453836499,"CCDC142","84865","coiled-coil domain containing 142"
"ENSG00000169962",5.84091826930333,0.0582910464706806,0.73567720217821,0.0792345424026885,0.936846070086017,0.957107817893229,"TAS1R3","83756","taste 1 receptor member 3"
"ENSG00000124657",1.02902933633326,-0.137056173901813,1.73390816610499,-0.079044655640381,0.936997104091665,0.957129423350635,"OR2B6","26212","olfactory receptor family 2 subfamily B member 6"
"ENSG00000141750",1.02902933633326,-0.137056173901813,1.73390816610499,-0.079044655640381,0.936997104091665,0.957129423350635,"STAC2","342667","SH3 and cysteine rich domain 2"
"ENSG00000162755",4.18074864775982,0.0695042203774442,0.883446403291871,0.0786739525096935,0.937291964131408,0.957178639236003,"KLHDC9","126823","kelch domain containing 9"
"ENSG00000132361",1453.38266979886,-0.00458573064815828,0.0584688071641489,-0.0784303780182144,0.937485709785819,0.957178639236003,"CLUH","23277","clustered mitochondria homolog"
"ENSG00000172139",0.66615353380789,-0.168849708511664,2.15784496225208,-0.0782492308138023,0.937629801509714,0.957178639236003,"SLC9C1","285335","solute carrier family 9 member C1"
"ENSG00000065609",0.66615353380789,-0.168849708511664,2.15784496225208,-0.0782492308138023,0.937629801509714,0.957178639236003,"SNAP91","9892","synaptosome associated protein 91"
"ENSG00000183801",0.66615353380789,-0.168849708511664,2.15784496225208,-0.0782492308138023,0.937629801509714,0.957178639236003,"OLFML1","283298","olfactomedin like 1"
"ENSG00000139220",0.66615353380789,-0.168849708511664,2.15784496225208,-0.0782492308138023,0.937629801509714,0.957178639236003,"PPFIA2","8499","PTPRF interacting protein alpha 2"
"ENSG00000213658",0.66615353380789,-0.168849708511664,2.15784496225208,-0.0782492308138023,0.937629801509714,0.957178639236003,"LAT","27040","linker for activation of T cells"
"ENSG00000185988",0.66615353380789,-0.168849708511664,2.15784496225208,-0.0782492308138023,0.937629801509714,0.957178639236003,"PLK5","126520","polo like kinase 5 (inactive)"
"ENSG00000235568",0.66615353380789,-0.168849708511664,2.15784496225208,-0.0782492308138023,0.937629801509714,0.957178639236003,"NFAM1","150372","NFAT activating protein with ITAM motif 1"
"ENSG00000070831",4739.36458322494,0.00339079046508076,0.0434035049618243,0.0781225034260053,0.93773060675172,0.95721524326824,"CDC42","998","cell division cycle 42"
"ENSG00000134245",15.5130365611518,-0.0346565730527866,0.448139720441778,-0.0773343032807313,0.938357602536866,0.957788929024747,"WNT2B","7482","Wnt family member 2B"
"ENSG00000188051",3.86151812661198,0.0694913540693947,0.902365449142982,0.0770102114785022,0.938615421508993,0.957985739764511,"TMEM221","100130519","transmembrane protein 221"
"ENSG00000176024",56.3779921347153,-0.0184584392989324,0.240180557396778,-0.0768523459975115,0.938741007752241,0.957997247599115,"ZNF613","79898","zinc finger protein 613"
"ENSG00000186462",3.41425382258951,0.0771085964089568,1.00359191609154,0.0768326200845204,0.938756700354622,0.957997247599115,"NAP1L2","4674","nucleosome assembly protein 1 like 2"
"ENSG00000185437",27.8956929790245,0.0262063054729142,0.343197583174297,0.0763592366546621,0.939133299318139,0.958315209122117,"SH3BGR","6450","SH3 domain binding glutamate rich protein"
"ENSG00000172586",277.284874066553,0.008996390402857,0.118191290668084,0.0761172024774777,0.939325854246678,0.958445336464106,"CHCHD1","118487","coiled-coil-helix-coiled-coil-helix domain containing 1"
"ENSG00000132470",2.20140035124342,0.0930152989109694,1.22936889197985,0.0756610155973376,0.939688792097855,0.958749284730923,"ITGB4","3691","integrin subunit beta 4"
"ENSG00000172497",1.25001133106277,-0.118114344305621,1.56903429458131,-0.075278370086321,0.939993230813883,0.958993509326804,"ACOT12","134526","acyl-CoA thioesterase 12"
"ENSG00000071243",143.433599602868,-0.0114510089690604,0.152504767889036,-0.0750862358440642,0.940146099113307,0.959083076675567,"ING3","54556","inhibitor of growth family member 3"
"ENSG00000105278",1.3438663027808,-0.119966367931955,1.61002922910965,-0.0745119192639109,0.940603057331452,0.959482825231932,"ZFR2","23217","zinc finger RNA binding protein 2"
"ENSG00000187792",138.871648492295,0.0114626148054802,0.155155211490004,0.073878374405868,0.941107163540408,0.959900269536964,"ZNF70","7621","zinc finger protein 70"
"ENSG00000062282",31.3523072636109,0.02506500531796,0.339818675027301,0.0737599406976273,0.941201402849892,0.959900269536964,"DGAT2","84649","diacylglycerol O-acyltransferase 2"
"ENSG00000117281",10.7351476635042,0.0414867948493498,0.564286623362825,0.0735207838210168,0.941391705731684,0.959900269536964,"CD160","11126","CD160 molecule"
"ENSG00000168032",0.621244158030844,-0.161666660785592,2.20159404744061,-0.0734316396674183,0.941462640736522,0.959900269536964,"ENTPD3","956","ectonucleoside triphosphate diphosphohydrolase 3"
"ENSG00000131095",0.621244158030844,-0.161666660785592,2.20159404744061,-0.0734316396674183,0.941462640736522,0.959900269536964,"GFAP","2670","glial fibrillary acidic protein"
"ENSG00000156232",193.938230119512,-0.00957835433014312,0.130459338620557,-0.0734202275699242,0.941471721760325,0.959900269536964,"WHAMM","123720","WASP homolog associated with actin, golgi membranes and microtubules"
"ENSG00000215126",30.737601346757,-0.023253273651576,0.316840995779213,-0.0733909877867565,0.941494988961057,0.959900269536964,"ZNG1F","644019","Zn regulated GTPase metalloprotein activator 1F"
"ENSG00000196839",80.6629050688364,0.0144846141804907,0.197491976549447,0.0733427981914195,0.941533335352582,0.959900269536964,"ADA","100","adenosine deaminase"
"ENSG00000166979",9.86001781797671,-0.040865931559631,0.559296937128422,-0.0730666106799143,0.941753111431378,0.960057920472826,"EVA1C","59271","eva-1 homolog C"
"ENSG00000139505",1117.00878868795,-0.00458784952115674,0.0630875785987629,-0.0727219148849486,0.942027409163489,0.960271127144245,"MTMR6","9107","myotubularin related protein 6"
"ENSG00000100842",350.747588817127,0.00731661197938078,0.101076840349672,0.0723866313397728,0.942294223529646,0.960476676559923,"EFS","10278","embryonal Fyn-associated substrate"
"ENSG00000166226",3316.85838321337,0.00323346961297118,0.044994276190829,0.0718640210869809,0.942710123001309,0.960803999002436,"CCT2","10576","chaperonin containing TCP1 subunit 2"
"ENSG00000179008",12.4242606071047,-0.0367413587394581,0.513472157686205,-0.0715547244178166,0.942956272344286,0.960803999002436,"C14orf39","317761","chromosome 14 open reading frame 39"
"ENSG00000178226",4.30971924523879,-0.0612132709131626,0.855764983626368,-0.0715304693278834,0.942975575642347,0.960803999002436,"PRSS36","146547","serine protease 36"
"ENSG00000203724",27.6199399877896,-0.0244480127970151,0.341874214834568,-0.0715117190363286,0.942990497995729,0.960803999002436,"C1orf53","388722","chromosome 1 open reading frame 53"
"ENSG00000164366",346.962142821954,0.00729109229498819,0.101981978120514,0.0714939289211683,0.943004656214614,0.960803999002436,"CCDC127","133957","coiled-coil domain containing 127"
"ENSG00000158292",186.514804596562,0.00952384719215865,0.133216295664533,0.0714916080247548,0.943006503295578,0.960803999002436,"GPR153","387509","G protein-coupled receptor 153"
"ENSG00000198298",22.0546530375351,-0.0270059101282944,0.378353756162964,-0.0713774072237899,0.943097390162576,0.960830176705105,"ZNF485","220992","zinc finger protein 485"
"ENSG00000100105",241.515035050375,-0.00889757789025244,0.12552118481083,-0.0708850693503391,0.943489226413871,0.961162937643439,"PATZ1","23598","POZ/BTB and AT hook containing zinc finger 1"
"ENSG00000174483",4.18481492266494,-0.0597310661267589,0.846841879241724,-0.0705339067314941,0.943768714074645,0.961381207356381,"BBS1","582","Bardet-Biedl syndrome 1"
